method,type,request_id,call_label,kind,api_in_tokens,api_out_tokens,local_sec
AutoDefense,post,254,victim,api,53,135,0.0
AutoDefense,post,254,intention_analyzer,api,615,196,0.0
AutoDefense,post,254,prompt_analyzer,api,773,127,0.0
AutoDefense,post,254,judge,api,944,244,0.0
AutoDefense,post,255,victim,api,55,98,0.0
AutoDefense,post,255,intention_analyzer,api,578,187,0.0
AutoDefense,post,255,prompt_analyzer,api,727,122,0.0
AutoDefense,post,255,judge,api,893,214,0.0
AutoDefense,post,256,victim,api,52,277,0.0
AutoDefense,post,256,intention_analyzer,api,757,183,0.0
AutoDefense,post,256,prompt_analyzer,api,902,100,0.0
AutoDefense,post,256,judge,api,1046,214,0.0
AutoDefense,post,257,victim,api,50,125,0.0
AutoDefense,post,257,intention_analyzer,api,605,205,0.0
AutoDefense,post,257,prompt_analyzer,api,772,100,0.0
AutoDefense,post,257,judge,api,916,246,0.0
AutoDefense,post,258,victim,api,49,319,0.0
AutoDefense,post,258,intention_analyzer,api,799,245,0.0
AutoDefense,post,258,prompt_analyzer,api,1006,89,0.0
AutoDefense,post,258,judge,api,1139,239,0.0
AutoDefense,post,259,victim,api,50,77,0.0
AutoDefense,post,259,intention_analyzer,api,557,150,0.0
AutoDefense,post,259,prompt_analyzer,api,669,112,0.0
AutoDefense,post,259,judge,api,825,204,0.0
AutoDefense,post,260,victim,api,52,200,0.0
AutoDefense,post,260,intention_analyzer,api,680,348,0.0
AutoDefense,post,260,prompt_analyzer,api,990,119,0.0
AutoDefense,post,260,judge,api,1153,295,0.0
AutoDefense,post,261,victim,api,54,512,0.0
AutoDefense,post,261,intention_analyzer,api,994,324,0.0
AutoDefense,post,261,prompt_analyzer,api,1280,134,0.0
AutoDefense,post,261,judge,api,1458,215,0.0
AutoDefense,post,262,victim,api,52,185,0.0
AutoDefense,post,262,intention_analyzer,api,665,237,0.0
AutoDefense,post,262,prompt_analyzer,api,864,77,0.0
AutoDefense,post,262,judge,api,985,266,0.0
AutoDefense,post,263,victim,api,51,206,0.0
AutoDefense,post,263,intention_analyzer,api,686,237,0.0
AutoDefense,post,263,prompt_analyzer,api,885,124,0.0
AutoDefense,post,263,judge,api,1053,253,0.0
AutoDefense,post,264,victim,api,54,125,0.0
AutoDefense,post,264,intention_analyzer,api,605,189,0.0
AutoDefense,post,264,prompt_analyzer,api,756,73,0.0
AutoDefense,post,264,judge,api,873,213,0.0
AutoDefense,post,265,victim,api,59,26,0.0
AutoDefense,post,265,intention_analyzer,api,506,170,0.0
AutoDefense,post,265,prompt_analyzer,api,638,136,0.0
AutoDefense,post,265,judge,api,818,208,0.0
AutoDefense,post,266,victim,api,56,152,0.0
AutoDefense,post,266,intention_analyzer,api,632,194,0.0
AutoDefense,post,266,prompt_analyzer,api,788,120,0.0
AutoDefense,post,266,judge,api,952,207,0.0
AutoDefense,post,267,victim,api,54,209,0.0
AutoDefense,post,267,intention_analyzer,api,689,218,0.0
AutoDefense,post,267,prompt_analyzer,api,869,89,0.0
AutoDefense,post,267,judge,api,1002,273,0.0
AutoDefense,post,268,victim,api,51,257,0.0
AutoDefense,post,268,intention_analyzer,api,737,219,0.0
AutoDefense,post,268,prompt_analyzer,api,918,126,0.0
AutoDefense,post,268,judge,api,1088,286,0.0
AutoDefense,post,269,victim,api,53,257,0.0
AutoDefense,post,269,intention_analyzer,api,737,236,0.0
AutoDefense,post,269,prompt_analyzer,api,935,78,0.0
AutoDefense,post,269,judge,api,1057,209,0.0
AutoDefense,post,270,victim,api,54,309,0.0
AutoDefense,post,270,intention_analyzer,api,789,234,0.0
AutoDefense,post,270,prompt_analyzer,api,985,136,0.0
AutoDefense,post,270,judge,api,1165,236,0.0
AutoDefense,post,271,victim,api,56,123,0.0
AutoDefense,post,271,intention_analyzer,api,603,179,0.0
AutoDefense,post,271,prompt_analyzer,api,744,123,0.0
AutoDefense,post,271,judge,api,911,193,0.0
AutoDefense,post,272,victim,api,53,169,0.0
AutoDefense,post,272,intention_analyzer,api,649,284,0.0
AutoDefense,post,272,prompt_analyzer,api,895,123,0.0
AutoDefense,post,272,judge,api,1062,291,0.0
AutoDefense,post,273,victim,api,55,159,0.0
AutoDefense,post,273,intention_analyzer,api,639,244,0.0
AutoDefense,post,273,prompt_analyzer,api,845,149,0.0
AutoDefense,post,273,judge,api,1038,234,0.0
AutoDefense,post,274,victim,api,57,267,0.0
AutoDefense,post,274,intention_analyzer,api,747,248,0.0
AutoDefense,post,274,prompt_analyzer,api,957,126,0.0
AutoDefense,post,274,judge,api,1127,251,0.0
AutoDefense,post,275,victim,api,54,298,0.0
AutoDefense,post,275,intention_analyzer,api,778,291,0.0
AutoDefense,post,275,prompt_analyzer,api,1031,115,0.0
AutoDefense,post,275,judge,api,1190,330,0.0
AutoDefense,post,276,victim,api,50,99,0.0
AutoDefense,post,276,intention_analyzer,api,579,177,0.0
AutoDefense,post,276,prompt_analyzer,api,718,120,0.0
AutoDefense,post,276,judge,api,882,185,0.0
AutoDefense,post,277,victim,api,55,239,0.0
AutoDefense,post,277,intention_analyzer,api,719,236,0.0
AutoDefense,post,277,prompt_analyzer,api,917,110,0.0
AutoDefense,post,277,judge,api,1071,267,0.0
AutoDefense,post,278,victim,api,51,209,0.0
AutoDefense,post,278,intention_analyzer,api,689,257,0.0
AutoDefense,post,278,prompt_analyzer,api,908,175,0.0
AutoDefense,post,278,judge,api,1127,302,0.0
AutoDefense,post,279,victim,api,51,159,0.0
AutoDefense,post,279,intention_analyzer,api,639,226,0.0
AutoDefense,post,279,prompt_analyzer,api,827,108,0.0
AutoDefense,post,279,judge,api,979,242,0.0
AutoDefense,post,280,victim,api,54,308,0.0
AutoDefense,post,280,intention_analyzer,api,788,218,0.0
AutoDefense,post,280,prompt_analyzer,api,968,131,0.0
AutoDefense,post,280,judge,api,1143,239,0.0
AutoDefense,post,281,victim,api,50,459,0.0
AutoDefense,post,281,intention_analyzer,api,939,230,0.0
AutoDefense,post,281,prompt_analyzer,api,1131,101,0.0
AutoDefense,post,281,judge,api,1276,214,0.0
AutoDefense,post,282,victim,api,50,244,0.0
AutoDefense,post,282,intention_analyzer,api,724,239,0.0
AutoDefense,post,282,prompt_analyzer,api,925,122,0.0
AutoDefense,post,282,judge,api,1091,302,0.0
AutoDefense,post,283,victim,api,49,241,0.0
AutoDefense,post,283,intention_analyzer,api,721,222,0.0
AutoDefense,post,283,prompt_analyzer,api,905,117,0.0
AutoDefense,post,283,judge,api,1066,262,0.0
AutoDefense,post,284,victim,api,55,470,0.0
AutoDefense,post,284,intention_analyzer,api,950,287,0.0
AutoDefense,post,284,prompt_analyzer,api,1199,142,0.0
AutoDefense,post,284,judge,api,1385,246,0.0
AutoDefense,post,285,victim,api,56,335,0.0
AutoDefense,post,285,intention_analyzer,api,815,271,0.0
AutoDefense,post,285,prompt_analyzer,api,1048,126,0.0
AutoDefense,post,285,judge,api,1218,322,0.0
AutoDefense,post,286,victim,api,53,512,0.0
AutoDefense,post,286,intention_analyzer,api,994,289,0.0
AutoDefense,post,286,prompt_analyzer,api,1245,134,0.0
AutoDefense,post,286,judge,api,1423,343,0.0
AutoDefense,post,287,victim,api,50,240,0.0
AutoDefense,post,287,intention_analyzer,api,720,217,0.0
AutoDefense,post,287,prompt_analyzer,api,899,100,0.0
AutoDefense,post,287,judge,api,1043,260,0.0
AutoDefense,post,288,victim,api,50,291,0.0
AutoDefense,post,288,intention_analyzer,api,771,238,0.0
AutoDefense,post,288,prompt_analyzer,api,971,124,0.0
AutoDefense,post,288,judge,api,1139,247,0.0
AutoDefense,post,289,victim,api,55,378,0.0
AutoDefense,post,289,intention_analyzer,api,858,242,0.0
AutoDefense,post,289,prompt_analyzer,api,1062,164,0.0
AutoDefense,post,289,judge,api,1270,290,0.0
AutoDefense,post,290,victim,api,52,229,0.0
AutoDefense,post,290,intention_analyzer,api,709,236,0.0
AutoDefense,post,290,prompt_analyzer,api,907,122,0.0
AutoDefense,post,290,judge,api,1073,257,0.0
AutoDefense,post,291,victim,api,56,428,0.0
AutoDefense,post,291,intention_analyzer,api,908,314,0.0
AutoDefense,post,291,prompt_analyzer,api,1184,145,0.0
AutoDefense,post,291,judge,api,1373,292,0.0
AutoDefense,post,292,victim,api,50,212,0.0
AutoDefense,post,292,intention_analyzer,api,692,247,0.0
AutoDefense,post,292,prompt_analyzer,api,901,125,0.0
AutoDefense,post,292,judge,api,1070,281,0.0
AutoDefense,post,293,victim,api,52,443,0.0
AutoDefense,post,293,intention_analyzer,api,923,244,0.0
AutoDefense,post,293,prompt_analyzer,api,1129,151,0.0
AutoDefense,post,293,judge,api,1324,274,0.0
AutoDefense,post,294,victim,api,52,108,0.0
AutoDefense,post,294,intention_analyzer,api,588,276,0.0
AutoDefense,post,294,prompt_analyzer,api,826,120,0.0
AutoDefense,post,294,judge,api,990,357,0.0
AutoDefense,post,295,victim,api,53,204,0.0
AutoDefense,post,295,intention_analyzer,api,684,250,0.0
AutoDefense,post,295,prompt_analyzer,api,896,117,0.0
AutoDefense,post,295,judge,api,1057,275,0.0
AutoDefense,post,296,victim,api,50,206,0.0
AutoDefense,post,296,intention_analyzer,api,686,215,0.0
AutoDefense,post,296,prompt_analyzer,api,863,111,0.0
AutoDefense,post,296,judge,api,1018,245,0.0
AutoDefense,post,297,victim,api,52,295,0.0
AutoDefense,post,297,intention_analyzer,api,775,245,0.0
AutoDefense,post,297,prompt_analyzer,api,982,113,0.0
AutoDefense,post,297,judge,api,1139,269,0.0
AutoDefense,post,298,victim,api,53,163,0.0
AutoDefense,post,298,intention_analyzer,api,643,231,0.0
AutoDefense,post,298,prompt_analyzer,api,836,124,0.0
AutoDefense,post,298,judge,api,1004,270,0.0
AutoDefense,post,299,victim,api,55,324,0.0
AutoDefense,post,299,intention_analyzer,api,804,224,0.0
AutoDefense,post,299,prompt_analyzer,api,990,127,0.0
AutoDefense,post,299,judge,api,1161,268,0.0
AutoDefense,post,300,victim,api,52,395,0.0
AutoDefense,post,300,intention_analyzer,api,875,221,0.0
AutoDefense,post,300,prompt_analyzer,api,1058,102,0.0
AutoDefense,post,300,judge,api,1204,262,0.0
AutoDefense,post,326,victim,api,53,512,0.0
AutoDefense,post,326,intention_analyzer,api,994,251,0.0
AutoDefense,post,326,prompt_analyzer,api,1207,147,0.0
AutoDefense,post,326,judge,api,1398,286,0.0
AutoDefense,post,327,victim,api,53,512,0.0
AutoDefense,post,327,intention_analyzer,api,994,315,0.0
AutoDefense,post,327,prompt_analyzer,api,1271,146,0.0
AutoDefense,post,327,judge,api,1461,283,0.0
AutoDefense,post,328,victim,api,53,461,0.0
AutoDefense,post,328,intention_analyzer,api,941,338,0.0
AutoDefense,post,328,prompt_analyzer,api,1241,148,0.0
AutoDefense,post,328,judge,api,1433,283,0.0
AutoDefense,post,329,victim,api,50,490,0.0
AutoDefense,post,329,intention_analyzer,api,970,266,0.0
AutoDefense,post,329,prompt_analyzer,api,1198,104,0.0
AutoDefense,post,329,judge,api,1346,243,0.0
AutoDefense,post,330,victim,api,57,512,0.0
AutoDefense,post,330,intention_analyzer,api,994,355,0.0
AutoDefense,post,330,prompt_analyzer,api,1311,147,0.0
AutoDefense,post,330,judge,api,1502,322,0.0
AutoDefense,post,331,victim,api,50,512,0.0
AutoDefense,post,331,intention_analyzer,api,994,278,0.0
AutoDefense,post,331,prompt_analyzer,api,1234,102,0.0
AutoDefense,post,331,judge,api,1380,254,0.0
AutoDefense,post,332,victim,api,52,473,0.0
AutoDefense,post,332,intention_analyzer,api,953,301,0.0
AutoDefense,post,332,prompt_analyzer,api,1216,118,0.0
AutoDefense,post,332,judge,api,1378,232,0.0
AutoDefense,post,333,victim,api,50,512,0.0
AutoDefense,post,333,intention_analyzer,api,994,376,0.0
AutoDefense,post,333,prompt_analyzer,api,1332,120,0.0
AutoDefense,post,333,judge,api,1496,271,0.0
AutoDefense,post,334,victim,api,54,327,0.0
AutoDefense,post,334,intention_analyzer,api,807,233,0.0
AutoDefense,post,334,prompt_analyzer,api,1002,100,0.0
AutoDefense,post,334,judge,api,1146,240,0.0
AutoDefense,post,335,victim,api,56,370,0.0
AutoDefense,post,335,intention_analyzer,api,850,249,0.0
AutoDefense,post,335,prompt_analyzer,api,1061,141,0.0
AutoDefense,post,335,judge,api,1246,299,0.0
AutoDefense,post,336,victim,api,56,512,0.0
AutoDefense,post,336,intention_analyzer,api,994,358,0.0
AutoDefense,post,336,prompt_analyzer,api,1314,145,0.0
AutoDefense,post,336,judge,api,1503,265,0.0
AutoDefense,post,337,victim,api,55,329,0.0
AutoDefense,post,337,intention_analyzer,api,809,359,0.0
AutoDefense,post,337,prompt_analyzer,api,1130,159,0.0
AutoDefense,post,337,judge,api,1333,287,0.0
AutoDefense,post,338,victim,api,48,483,0.0
AutoDefense,post,338,intention_analyzer,api,963,328,0.0
AutoDefense,post,338,prompt_analyzer,api,1253,139,0.0
AutoDefense,post,338,judge,api,1436,283,0.0
AutoDefense,post,339,victim,api,56,277,0.0
AutoDefense,post,339,intention_analyzer,api,757,336,0.0
AutoDefense,post,339,prompt_analyzer,api,1055,106,0.0
AutoDefense,post,339,judge,api,1205,339,0.0
AutoDefense,post,340,victim,api,55,512,0.0
AutoDefense,post,340,intention_analyzer,api,994,204,0.0
AutoDefense,post,340,prompt_analyzer,api,1160,127,0.0
AutoDefense,post,340,judge,api,1331,298,0.0
AutoDefense,post,341,victim,api,49,184,0.0
AutoDefense,post,341,intention_analyzer,api,664,279,0.0
AutoDefense,post,341,prompt_analyzer,api,905,107,0.0
AutoDefense,post,341,judge,api,1056,291,0.0
AutoDefense,post,342,victim,api,48,205,0.0
AutoDefense,post,342,intention_analyzer,api,685,217,0.0
AutoDefense,post,342,prompt_analyzer,api,864,127,0.0
AutoDefense,post,342,judge,api,1035,210,0.0
AutoDefense,post,343,victim,api,49,244,0.0
AutoDefense,post,343,intention_analyzer,api,724,221,0.0
AutoDefense,post,343,prompt_analyzer,api,907,116,0.0
AutoDefense,post,343,judge,api,1067,291,0.0
AutoDefense,post,344,victim,api,50,255,0.0
AutoDefense,post,344,intention_analyzer,api,735,234,0.0
AutoDefense,post,344,prompt_analyzer,api,931,116,0.0
AutoDefense,post,344,judge,api,1091,268,0.0
AutoDefense,post,345,victim,api,49,234,0.0
AutoDefense,post,345,intention_analyzer,api,714,312,0.0
AutoDefense,post,345,prompt_analyzer,api,988,135,0.0
AutoDefense,post,345,judge,api,1167,292,0.0
AutoDefense,post,346,victim,api,52,512,0.0
AutoDefense,post,346,intention_analyzer,api,994,269,0.0
AutoDefense,post,346,prompt_analyzer,api,1225,157,0.0
AutoDefense,post,346,judge,api,1426,305,0.0
AutoDefense,post,347,victim,api,55,249,0.0
AutoDefense,post,347,intention_analyzer,api,729,300,0.0
AutoDefense,post,347,prompt_analyzer,api,991,133,0.0
AutoDefense,post,347,judge,api,1168,224,0.0
AutoDefense,post,348,victim,api,52,512,0.0
AutoDefense,post,348,intention_analyzer,api,993,256,0.0
AutoDefense,post,348,prompt_analyzer,api,1211,107,0.0
AutoDefense,post,348,judge,api,1362,243,0.0
AutoDefense,post,349,victim,api,57,512,0.0
AutoDefense,post,349,intention_analyzer,api,994,268,0.0
AutoDefense,post,349,prompt_analyzer,api,1224,135,0.0
AutoDefense,post,349,judge,api,1403,294,0.0
AutoDefense,post,350,victim,api,57,512,0.0
AutoDefense,post,350,intention_analyzer,api,994,292,0.0
AutoDefense,post,350,prompt_analyzer,api,1248,115,0.0
AutoDefense,post,350,judge,api,1407,314,0.0
AutoDefense,post,376,victim,api,51,49,0.0
AutoDefense,post,376,intention_analyzer,api,529,158,0.0
AutoDefense,post,376,prompt_analyzer,api,649,87,0.0
AutoDefense,post,376,judge,api,780,183,0.0
AutoDefense,post,377,victim,api,52,34,0.0
AutoDefense,post,377,intention_analyzer,api,514,194,0.0
AutoDefense,post,377,prompt_analyzer,api,670,68,0.0
AutoDefense,post,377,judge,api,782,182,0.0
AutoDefense,post,378,victim,api,51,30,0.0
AutoDefense,post,378,intention_analyzer,api,510,128,0.0
AutoDefense,post,378,prompt_analyzer,api,600,82,0.0
AutoDefense,post,378,judge,api,726,206,0.0
AutoDefense,post,379,victim,api,51,43,0.0
AutoDefense,post,379,intention_analyzer,api,523,107,0.0
AutoDefense,post,379,prompt_analyzer,api,592,87,0.0
AutoDefense,post,379,judge,api,723,201,0.0
AutoDefense,post,380,victim,api,49,469,0.0
AutoDefense,post,380,intention_analyzer,api,949,223,0.0
AutoDefense,post,380,prompt_analyzer,api,1134,105,0.0
AutoDefense,post,380,judge,api,1283,212,0.0
AutoDefense,post,381,victim,api,49,406,0.0
AutoDefense,post,381,intention_analyzer,api,886,202,0.0
AutoDefense,post,381,prompt_analyzer,api,1050,99,0.0
AutoDefense,post,381,judge,api,1193,209,0.0
AutoDefense,post,382,victim,api,51,209,0.0
AutoDefense,post,382,intention_analyzer,api,689,216,0.0
AutoDefense,post,382,prompt_analyzer,api,867,114,0.0
AutoDefense,post,382,judge,api,1025,217,0.0
AutoDefense,post,383,victim,api,53,222,0.0
AutoDefense,post,383,intention_analyzer,api,702,222,0.0
AutoDefense,post,383,prompt_analyzer,api,886,107,0.0
AutoDefense,post,383,judge,api,1037,219,0.0
AutoDefense,post,384,victim,api,53,180,0.0
AutoDefense,post,384,intention_analyzer,api,660,213,0.0
AutoDefense,post,384,prompt_analyzer,api,835,142,0.0
AutoDefense,post,384,judge,api,1021,228,0.0
AutoDefense,post,385,victim,api,51,339,0.0
AutoDefense,post,385,intention_analyzer,api,819,283,0.0
AutoDefense,post,385,prompt_analyzer,api,1064,121,0.0
AutoDefense,post,385,judge,api,1229,331,0.0
AutoDefense,post,386,victim,api,54,163,0.0
AutoDefense,post,386,intention_analyzer,api,643,206,0.0
AutoDefense,post,386,prompt_analyzer,api,811,115,0.0
AutoDefense,post,386,judge,api,970,247,0.0
AutoDefense,post,387,victim,api,52,226,0.0
AutoDefense,post,387,intention_analyzer,api,706,210,0.0
AutoDefense,post,387,prompt_analyzer,api,878,132,0.0
AutoDefense,post,387,judge,api,1054,226,0.0
AutoDefense,post,388,victim,api,53,15,0.0
AutoDefense,post,388,intention_analyzer,api,495,130,0.0
AutoDefense,post,388,prompt_analyzer,api,587,82,0.0
AutoDefense,post,388,judge,api,713,149,0.0
AutoDefense,post,389,victim,api,48,15,0.0
AutoDefense,post,389,intention_analyzer,api,495,129,0.0
AutoDefense,post,389,prompt_analyzer,api,586,74,0.0
AutoDefense,post,389,judge,api,704,178,0.0
AutoDefense,post,390,victim,api,52,17,0.0
AutoDefense,post,390,intention_analyzer,api,497,123,0.0
AutoDefense,post,390,prompt_analyzer,api,582,80,0.0
AutoDefense,post,390,judge,api,706,259,0.0
AutoDefense,post,391,victim,api,56,21,0.0
AutoDefense,post,391,intention_analyzer,api,501,145,0.0
AutoDefense,post,391,prompt_analyzer,api,608,97,0.0
AutoDefense,post,391,judge,api,749,167,0.0
AutoDefense,post,392,victim,api,50,391,0.0
AutoDefense,post,392,intention_analyzer,api,871,226,0.0
AutoDefense,post,392,prompt_analyzer,api,1059,128,0.0
AutoDefense,post,392,judge,api,1231,252,0.0
AutoDefense,post,393,victim,api,55,90,0.0
AutoDefense,post,393,intention_analyzer,api,570,207,0.0
AutoDefense,post,393,prompt_analyzer,api,739,109,0.0
AutoDefense,post,393,judge,api,892,217,0.0
AutoDefense,post,394,victim,api,52,212,0.0
AutoDefense,post,394,intention_analyzer,api,692,264,0.0
AutoDefense,post,394,prompt_analyzer,api,918,105,0.0
AutoDefense,post,394,judge,api,1067,213,0.0
AutoDefense,post,395,victim,api,50,451,0.0
AutoDefense,post,395,intention_analyzer,api,931,218,0.0
AutoDefense,post,395,prompt_analyzer,api,1111,86,0.0
AutoDefense,post,395,judge,api,1241,243,0.0
AutoDefense,post,396,victim,api,53,35,0.0
AutoDefense,post,396,intention_analyzer,api,515,197,0.0
AutoDefense,post,396,prompt_analyzer,api,674,117,0.0
AutoDefense,post,396,judge,api,835,212,0.0
AutoDefense,post,397,victim,api,47,30,0.0
AutoDefense,post,397,intention_analyzer,api,510,168,0.0
AutoDefense,post,397,prompt_analyzer,api,640,78,0.0
AutoDefense,post,397,judge,api,762,203,0.0
AutoDefense,post,398,victim,api,50,22,0.0
AutoDefense,post,398,intention_analyzer,api,502,170,0.0
AutoDefense,post,398,prompt_analyzer,api,634,56,0.0
AutoDefense,post,398,judge,api,734,224,0.0
AutoDefense,post,399,victim,api,51,117,0.0
AutoDefense,post,399,intention_analyzer,api,597,197,0.0
AutoDefense,post,399,prompt_analyzer,api,756,89,0.0
AutoDefense,post,399,judge,api,889,232,0.0
AutoDefense,post,400,victim,api,51,187,0.0
AutoDefense,post,400,intention_analyzer,api,667,223,0.0
AutoDefense,post,400,prompt_analyzer,api,852,130,0.0
AutoDefense,post,400,judge,api,1026,265,0.0
AutoDefense,post,401,victim,api,51,24,0.0
AutoDefense,post,401,intention_analyzer,api,504,204,0.0
AutoDefense,post,401,prompt_analyzer,api,670,124,0.0
AutoDefense,post,401,judge,api,838,206,0.0
AutoDefense,post,402,victim,api,58,29,0.0
AutoDefense,post,402,intention_analyzer,api,509,208,0.0
AutoDefense,post,402,prompt_analyzer,api,679,107,0.0
AutoDefense,post,402,judge,api,830,211,0.0
AutoDefense,post,403,victim,api,54,25,0.0
AutoDefense,post,403,intention_analyzer,api,505,203,0.0
AutoDefense,post,403,prompt_analyzer,api,670,164,0.0
AutoDefense,post,403,judge,api,878,208,0.0
AutoDefense,post,404,victim,api,51,161,0.0
AutoDefense,post,404,intention_analyzer,api,641,211,0.0
AutoDefense,post,404,prompt_analyzer,api,814,144,0.0
AutoDefense,post,404,judge,api,1002,216,0.0
AutoDefense,post,405,victim,api,51,425,0.0
AutoDefense,post,405,intention_analyzer,api,905,229,0.0
AutoDefense,post,405,prompt_analyzer,api,1096,117,0.0
AutoDefense,post,405,judge,api,1257,294,0.0
AutoDefense,post,406,victim,api,50,83,0.0
AutoDefense,post,406,intention_analyzer,api,563,187,0.0
AutoDefense,post,406,prompt_analyzer,api,712,80,0.0
AutoDefense,post,406,judge,api,836,216,0.0
AutoDefense,post,407,victim,api,51,24,0.0
AutoDefense,post,407,intention_analyzer,api,504,157,0.0
AutoDefense,post,407,prompt_analyzer,api,623,131,0.0
AutoDefense,post,407,judge,api,798,196,0.0
AutoDefense,post,408,victim,api,51,26,0.0
AutoDefense,post,408,intention_analyzer,api,506,133,0.0
AutoDefense,post,408,prompt_analyzer,api,601,90,0.0
AutoDefense,post,408,judge,api,735,176,0.0
AutoDefense,post,409,victim,api,52,30,0.0
AutoDefense,post,409,intention_analyzer,api,510,159,0.0
AutoDefense,post,409,prompt_analyzer,api,631,80,0.0
AutoDefense,post,409,judge,api,755,195,0.0
AutoDefense,post,410,victim,api,51,24,0.0
AutoDefense,post,410,intention_analyzer,api,504,167,0.0
AutoDefense,post,410,prompt_analyzer,api,633,125,0.0
AutoDefense,post,410,judge,api,802,236,0.0
AutoDefense,post,411,victim,api,50,153,0.0
AutoDefense,post,411,intention_analyzer,api,633,204,0.0
AutoDefense,post,411,prompt_analyzer,api,799,90,0.0
AutoDefense,post,411,judge,api,933,231,0.0
AutoDefense,post,412,victim,api,50,80,0.0
AutoDefense,post,412,intention_analyzer,api,560,189,0.0
AutoDefense,post,412,prompt_analyzer,api,711,96,0.0
AutoDefense,post,412,judge,api,851,244,0.0
AutoDefense,post,413,victim,api,52,309,0.0
AutoDefense,post,413,intention_analyzer,api,789,232,0.0
AutoDefense,post,413,prompt_analyzer,api,983,129,0.0
AutoDefense,post,413,judge,api,1156,264,0.0
AutoDefense,post,414,victim,api,51,470,0.0
AutoDefense,post,414,intention_analyzer,api,950,344,0.0
AutoDefense,post,414,prompt_analyzer,api,1256,115,0.0
AutoDefense,post,414,judge,api,1415,340,0.0
AutoDefense,post,415,victim,api,50,58,0.0
AutoDefense,post,415,intention_analyzer,api,538,152,0.0
AutoDefense,post,415,prompt_analyzer,api,652,88,0.0
AutoDefense,post,415,judge,api,784,199,0.0
AutoDefense,post,416,victim,api,54,141,0.0
AutoDefense,post,416,intention_analyzer,api,621,226,0.0
AutoDefense,post,416,prompt_analyzer,api,809,123,0.0
AutoDefense,post,416,judge,api,976,226,0.0
AutoDefense,post,417,victim,api,51,24,0.0
AutoDefense,post,417,intention_analyzer,api,504,213,0.0
AutoDefense,post,417,prompt_analyzer,api,679,118,0.0
AutoDefense,post,417,judge,api,841,200,0.0
AutoDefense,post,418,victim,api,52,23,0.0
AutoDefense,post,418,intention_analyzer,api,503,247,0.0
AutoDefense,post,418,prompt_analyzer,api,712,117,0.0
AutoDefense,post,418,judge,api,873,204,0.0
AutoDefense,post,419,victim,api,55,25,0.0
AutoDefense,post,419,intention_analyzer,api,505,183,0.0
AutoDefense,post,419,prompt_analyzer,api,650,136,0.0
AutoDefense,post,419,judge,api,830,214,0.0
AutoDefense,post,420,victim,api,52,106,0.0
AutoDefense,post,420,intention_analyzer,api,586,194,0.0
AutoDefense,post,420,prompt_analyzer,api,742,88,0.0
AutoDefense,post,420,judge,api,874,200,0.0
AutoDefense,post,421,victim,api,51,25,0.0
AutoDefense,post,421,intention_analyzer,api,505,129,0.0
AutoDefense,post,421,prompt_analyzer,api,596,109,0.0
AutoDefense,post,421,judge,api,749,183,0.0
AutoDefense,post,422,victim,api,50,309,0.0
AutoDefense,post,422,intention_analyzer,api,789,224,0.0
AutoDefense,post,422,prompt_analyzer,api,975,160,0.0
AutoDefense,post,422,judge,api,1179,232,0.0
AutoDefense,post,423,victim,api,52,83,0.0
AutoDefense,post,423,intention_analyzer,api,563,186,0.0
AutoDefense,post,423,prompt_analyzer,api,711,148,0.0
AutoDefense,post,423,judge,api,903,261,0.0
AutoDefense,post,424,victim,api,53,183,0.0
AutoDefense,post,424,intention_analyzer,api,663,228,0.0
AutoDefense,post,424,prompt_analyzer,api,853,115,0.0
AutoDefense,post,424,judge,api,1012,242,0.0
AutoDefense,post,425,victim,api,50,297,0.0
AutoDefense,post,425,intention_analyzer,api,777,201,0.0
AutoDefense,post,425,prompt_analyzer,api,940,141,0.0
AutoDefense,post,425,judge,api,1125,289,0.0
