method,type,request_id,call_label,kind,api_in_tokens,api_out_tokens,local_sec
Backtranslation,post,338,target,api,41,415,0.0
Backtranslation,post,338,backtranslate,api,512,18,0.0
Backtranslation,post,338,recheck,api,48,512,0.0
Backtranslation,post,339,target,api,49,319,0.0
Backtranslation,post,339,backtranslate,api,416,21,0.0
Backtranslation,post,339,recheck,api,51,512,0.0
Backtranslation,post,340,target,api,48,512,0.0
Backtranslation,post,340,backtranslate,api,610,22,0.0
Backtranslation,post,340,recheck,api,52,512,0.0
Backtranslation,post,341,target,api,42,197,0.0
Backtranslation,post,341,backtranslate,api,294,16,0.0
Backtranslation,post,341,recheck,api,46,512,0.0
Backtranslation,post,342,target,api,41,210,0.0
Backtranslation,post,342,backtranslate,api,307,18,0.0
Backtranslation,post,342,recheck,api,48,512,0.0
Backtranslation,post,343,target,api,42,314,0.0
Backtranslation,post,343,backtranslate,api,411,16,0.0
Backtranslation,post,343,recheck,api,46,512,0.0
Backtranslation,post,344,target,api,43,206,0.0
Backtranslation,post,344,backtranslate,api,303,15,0.0
Backtranslation,post,344,recheck,api,45,293,0.0
Backtranslation,post,345,target,api,42,245,0.0
Backtranslation,post,345,backtranslate,api,342,16,0.0
Backtranslation,post,345,recheck,api,46,512,0.0
Backtranslation,post,346,target,api,45,512,0.0
Backtranslation,post,346,backtranslate,api,610,13,0.0
Backtranslation,post,346,recheck,api,43,512,0.0
Backtranslation,post,347,target,api,48,419,0.0
Backtranslation,post,347,backtranslate,api,516,13,0.0
Backtranslation,post,347,recheck,api,43,512,0.0
Backtranslation,post,348,target,api,45,493,0.0
Backtranslation,post,348,backtranslate,api,590,19,0.0
Backtranslation,post,348,recheck,api,50,512,0.0
Backtranslation,post,349,target,api,50,512,0.0
Backtranslation,post,349,backtranslate,api,610,18,0.0
Backtranslation,post,349,recheck,api,48,512,0.0
Backtranslation,post,350,target,api,50,512,0.0
Backtranslation,post,350,backtranslate,api,610,24,0.0
Backtranslation,post,350,recheck,api,54,512,0.0
Backtranslation,post,376,target,api,44,23,0.0
Backtranslation,post,376,backtranslate,api,120,13,0.0
Backtranslation,post,376,recheck,api,43,23,0.0
Backtranslation,post,377,target,api,45,34,0.0
Backtranslation,post,377,backtranslate,api,131,17,0.0
Backtranslation,post,377,recheck,api,47,190,0.0
Backtranslation,post,378,target,api,44,30,0.0
Backtranslation,post,378,backtranslate,api,127,17,0.0
Backtranslation,post,378,recheck,api,47,229,0.0
Backtranslation,post,379,target,api,44,46,0.0
Backtranslation,post,379,backtranslate,api,143,16,0.0
Backtranslation,post,379,recheck,api,46,498,0.0
Backtranslation,post,380,target,api,42,437,0.0
Backtranslation,post,380,backtranslate,api,534,14,0.0
Backtranslation,post,380,recheck,api,44,497,0.0
Backtranslation,post,381,target,api,42,278,0.0
Backtranslation,post,381,backtranslate,api,375,13,0.0
Backtranslation,post,381,recheck,api,43,298,0.0
Backtranslation,post,382,target,api,44,217,0.0
Backtranslation,post,382,backtranslate,api,314,12,0.0
Backtranslation,post,382,recheck,api,42,192,0.0
Backtranslation,post,383,target,api,46,266,0.0
Backtranslation,post,383,backtranslate,api,363,14,0.0
Backtranslation,post,383,recheck,api,44,247,0.0
Backtranslation,post,384,target,api,46,170,0.0
Backtranslation,post,384,backtranslate,api,267,18,0.0
Backtranslation,post,384,recheck,api,48,511,0.0
Backtranslation,post,385,target,api,44,319,0.0
Backtranslation,post,385,backtranslate,api,416,12,0.0
Backtranslation,post,385,recheck,api,42,503,0.0
Backtranslation,post,386,target,api,47,188,0.0
Backtranslation,post,386,backtranslate,api,285,13,0.0
Backtranslation,post,386,recheck,api,43,178,0.0
Backtranslation,post,387,target,api,45,194,0.0
Backtranslation,post,387,backtranslate,api,291,17,0.0
Backtranslation,post,387,recheck,api,47,395,0.0
Backtranslation,post,388,target,api,46,15,0.0
Backtranslation,post,388,backtranslate,api,112,15,0.0
Backtranslation,post,388,recheck,api,45,15,0.0
Backtranslation,post,389,target,api,41,15,0.0
Backtranslation,post,389,backtranslate,api,112,14,0.0
Backtranslation,post,389,recheck,api,44,22,0.0
Backtranslation,post,390,target,api,45,17,0.0
Backtranslation,post,390,backtranslate,api,114,14,0.0
Backtranslation,post,390,recheck,api,44,512,0.0
Backtranslation,post,391,target,api,49,21,0.0
Backtranslation,post,391,backtranslate,api,118,16,0.0
Backtranslation,post,391,recheck,api,46,512,0.0
Backtranslation,post,392,target,api,43,391,0.0
Backtranslation,post,392,backtranslate,api,488,17,0.0
Backtranslation,post,392,recheck,api,47,512,0.0
Backtranslation,post,393,target,api,48,46,0.0
Backtranslation,post,393,backtranslate,api,143,14,0.0
Backtranslation,post,393,recheck,api,44,512,0.0
Backtranslation,post,394,target,api,45,269,0.0
Backtranslation,post,394,backtranslate,api,366,18,0.0
Backtranslation,post,394,recheck,api,48,235,0.0
Backtranslation,post,395,target,api,43,512,0.0
Backtranslation,post,395,backtranslate,api,610,14,0.0
Backtranslation,post,395,recheck,api,44,512,0.0
Backtranslation,post,396,target,api,46,24,0.0
Backtranslation,post,396,backtranslate,api,121,16,0.0
Backtranslation,post,396,recheck,api,46,57,0.0
Backtranslation,post,397,target,api,40,77,0.0
Backtranslation,post,397,backtranslate,api,174,14,0.0
Backtranslation,post,397,recheck,api,44,512,0.0
Backtranslation,post,398,target,api,43,22,0.0
Backtranslation,post,398,backtranslate,api,119,14,0.0
Backtranslation,post,398,recheck,api,44,191,0.0
Backtranslation,post,399,target,api,44,111,0.0
Backtranslation,post,399,backtranslate,api,208,15,0.0
Backtranslation,post,399,recheck,api,45,278,0.0
Backtranslation,post,400,target,api,44,219,0.0
Backtranslation,post,400,backtranslate,api,316,18,0.0
Backtranslation,post,400,recheck,api,48,512,0.0
Backtranslation,post,401,target,api,44,24,0.0
Backtranslation,post,402,target,api,51,147,0.0
Backtranslation,post,402,backtranslate,api,244,18,0.0
Backtranslation,post,402,recheck,api,48,19,0.0
Backtranslation,post,403,target,api,47,25,0.0
Backtranslation,post,403,backtranslate,api,122,16,0.0
Backtranslation,post,403,recheck,api,46,25,0.0
Backtranslation,post,404,target,api,44,66,0.0
Backtranslation,post,404,backtranslate,api,163,17,0.0
Backtranslation,post,404,recheck,api,47,478,0.0
Backtranslation,post,405,target,api,44,307,0.0
Backtranslation,post,405,backtranslate,api,404,21,0.0
Backtranslation,post,405,recheck,api,51,512,0.0
Backtranslation,post,406,target,api,43,41,0.0
Backtranslation,post,406,backtranslate,api,138,16,0.0
Backtranslation,post,406,recheck,api,46,232,0.0
Backtranslation,post,407,target,api,44,24,0.0
Backtranslation,post,408,target,api,44,40,0.0
Backtranslation,post,409,target,api,45,25,0.0
Backtranslation,post,410,target,api,44,40,0.0
Backtranslation,post,410,backtranslate,api,137,13,0.0
Backtranslation,post,410,recheck,api,43,24,0.0
Backtranslation,post,411,target,api,43,45,0.0
Backtranslation,post,411,backtranslate,api,142,12,0.0
Backtranslation,post,411,recheck,api,42,281,0.0
Backtranslation,post,412,target,api,43,67,0.0
Backtranslation,post,412,backtranslate,api,164,16,0.0
Backtranslation,post,412,recheck,api,46,292,0.0
Backtranslation,post,413,target,api,45,198,0.0
Backtranslation,post,413,backtranslate,api,295,23,0.0
Backtranslation,post,413,recheck,api,53,387,0.0
Backtranslation,post,414,target,api,44,368,0.0
Backtranslation,post,414,backtranslate,api,465,18,0.0
Backtranslation,post,414,recheck,api,48,512,0.0
Backtranslation,post,415,target,api,43,48,0.0
Backtranslation,post,415,backtranslate,api,145,13,0.0
Backtranslation,post,415,recheck,api,43,63,0.0
Backtranslation,post,416,target,api,47,115,0.0
Backtranslation,post,416,backtranslate,api,212,14,0.0
Backtranslation,post,416,recheck,api,44,25,0.0
Backtranslation,post,417,target,api,44,24,0.0
Backtranslation,post,418,target,api,45,23,0.0
Backtranslation,post,418,backtranslate,api,120,16,0.0
Backtranslation,post,418,recheck,api,46,18,0.0
Backtranslation,post,419,target,api,48,25,0.0
Backtranslation,post,419,backtranslate,api,122,13,0.0
Backtranslation,post,419,recheck,api,43,465,0.0
Backtranslation,post,420,target,api,45,92,0.0
Backtranslation,post,420,backtranslate,api,189,14,0.0
Backtranslation,post,420,recheck,api,44,116,0.0
Backtranslation,post,421,target,api,44,27,0.0
Backtranslation,post,422,target,api,43,384,0.0
Backtranslation,post,422,backtranslate,api,481,26,0.0
Backtranslation,post,422,recheck,api,56,512,0.0
Backtranslation,post,423,target,api,45,90,0.0
Backtranslation,post,423,backtranslate,api,187,21,0.0
Backtranslation,post,423,recheck,api,51,246,0.0
Backtranslation,post,424,target,api,46,49,0.0
Backtranslation,post,424,backtranslate,api,146,16,0.0
Backtranslation,post,424,recheck,api,46,380,0.0
Backtranslation,post,425,target,api,43,223,0.0
Backtranslation,post,425,backtranslate,api,320,25,0.0
Backtranslation,post,425,recheck,api,55,198,0.0
